0.0	2.6549999713897705
5.997962890457741	2.9179999828338623
11.995925780915481	3.1500000953674316
17.99388867137322	2.690000057220459
23.991851561830963	2.5869998931884766
29.989814452288705	2.5369999408721924
35.98777734274644	1.812999963760376
41.98574023320418	1.4470000267028809
47.983703123661925	0.9520000219345093
53.98166601411967	0.27799999713897705
59.97962890457741	-0.07015766203403473
65.97759179503515	-0.1768638789653778
71.97555468549288	-0.7447873950004578
77.97351757595062	-0.9300660490989685
83.97148046640837	-1.0877257585525513
89.96944335686611	-1.2365070581436157
95.96740624732385	-1.568179965019226
101.9653691377816	-1.747558832168579
107.96333202823934	-1.9463927745819092
113.96129491869708	-2.162524700164795
119.95925780915482	-2.2877190113067627
125.95722069961255	-2.593057870864868
131.9551835900703	-2.880479574203491
137.95314648052803	-2.962690591812134
143.95110937098576	-3.0
149.94907226144352	-3.01010799407959
155.94703515190125	-3.1192352771759033
161.944998042359	-3.285566568374634
167.94296093281673	-3.511763334274292
173.9409238232745	-4.0
179.93888671373222	-4.0
185.93684960418997	-4.0
191.9348124946477	-4.0
197.93277538510543	-4.0
203.9307382755632	-4.0
209.92870116602091	-4.093404769897461
215.92666405647867	-4.409761905670166
221.9246269469364	-4.749295711517334
227.92258983739416	-4.889531135559082
233.92055272785188	-4.970762729644775
239.91851561830964	-5.0
245.91647850876737	-5.0
251.9144413992251	-5.0
257.91240428968285	-5.0
263.9103671801406	-5.0
269.9083300705983	-5.0
275.90629296105607	-4.988184928894043
281.9042558515138	-4.910658359527588
287.9022187419715	-4.6857452392578125
293.9001816324293	-4.3582048416137695
299.89814452288704	-4.130348205566406
305.8961074133448	-4.032280921936035
311.8940703038025	-4.00516414642334
317.89203319426025	-4.005367279052734
323.889996084718	-4.029027462005615
329.88795897517576	-4.04170560836792
335.88592186563346	-4.107205390930176
341.8838847560912	-4.218719005584717
347.881847646549	-4.31321382522583
353.8798105370067	-4.877458095550537
359.87777342746443	-4.939341068267822
365.8757363179222	-5.0
371.87369920837995	-5.0
377.87166209883765	-5.0
383.8696249892954	-5.0
389.86758787975316	-5.0
395.86555077021086	-5.0
401.8635136606686	-5.0
407.8614765511264	-5.0
413.85943944158413	-5.113132476806641
419.85740233204183	-5.361074924468994
425.8553652224996	-5.677722930908203
431.85332811295734	-5.844525337219238
